# 7601 aluminio # 7325 Aço # 8108 Titanio # Fibra_de_carbono # 9301 armas de guerra # 8802 avioes_veiculos_aereos
CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB;IT_DESC
2021;2;4016;87;SP;3449904;9;13973
2021;6;8517;63;SP;3449904;1842;80138
2021;9;3302;249;SP;3454102;275;13002
2021;6;8803;247;SP;3454102;1;1434
2021;10;1904;767;SP;3449904;112;557
2021;11;805;245;SP;3449904;24947;20229
2021;5;8538;160;SP;3449904;0;92
2021;2;7419;249;SP;3449904;8;10318
2021;7;8302;249;SP;3454102;2;8785
2021;4;3302;158;SP;3454102;735;52452
2021;11;4703;573;SP;3424402;43484000;17228396
2021;5;8308;603;SP;3449904;0;24
2021;8;8419;158;SP;3454102;230;18885
2021;9;2932;249;SP;3454102;0;16
2021;6;3401;63;SP;3449904;14635;76822
2021;4;3917;607;SP;3449904;0;4224
2021;7;1704;586;SP;3408504;1452;5066
2021;8;8517;355;SP;3449904;1;59
2021;8;7307;275;SP;3424402;289;10226
2021;5;8418;493;SP;3449904;14884;197632
2021;11;3402;63;SP;3424402;277390;504848
2021;10;8708;190;SP;3454102;51;6120
2021;9;3005;249;SP;3449904;187567;4129279
2021;4;7205;158;SP;3424402;54000;42434
2021;2;2106;249;SP;3454102;3456;20411
2021;7;8418;63;SP;3449904;855;7998
2021;1;7007;249;SP;3408504;118634;392407
2021;8;7318;160;SP;3454102;0;171
2021;9;8483;275;SP;3454102;1;1086
2021;10;3202;239;SP;3424402;5320;7295
2021;9;4011;267;SP;3449904;7;922
2021;10;6810;169;SP;3424402;85409;39358
2021;3;5603;97;SP;3449904;1200;6432
2021;8;7403;345;SP;3454102;0;185
2021;9;2842;493;SP;3449904;14000;23061
2021;8;3701;249;SP;3449904;34;422
2021;12;7326;275;SP;3454102;0;487
2021;4;8481;87;SP;3449904;1;6942
2021;7;9405;249;SP;3454102;3;6823
2021;1;7616;87;SP;3449904;22;18410
2021;12;8481;845;SP;3424402;210;9007
2021;6;2909;63;SP;3454102;1;171
2021;9;8409;493;SP;3454102;66562;305200
2021;1;2906;63;SP;3454102;20;143
2021;10;1903;767;SP;3449904;190;422
2021;12;3919;249;SP;3454102;2;193
2021;11;3919;586;SP;3449904;3486;99683
2021;9;8424;249;SP;3449904;6;5655
2021;7;3808;169;SP;3449904;1071;11043
2021;8;1518;845;SP;3408504;1568;1619
2021;12;8466;850;SP;3449904;0;6
2021;6;9031;275;SP;3454102;0;1714
2021;5;7413;275;SP;3449904;0;939
2021;8;7326;169;SP;3449904;0;12532
2021;4;3505;63;SP;3454102;2000;9220
2021;9;9026;603;SP;3449904;195;3103
2021;6;3401;169;SP;3449904;1360;5672
2021;12;5512;63;SP;3408504;3619;9773
2021;9;7419;87;SP;3449904;0;205
2021;1;7616;53;SP;3424402;0;765
2021;3;8422;158;SP;3424402;571;63228
2021;1;8539;275;SP;3454102;0;2018
2021;11;4008;245;SP;3449904;135;2153
2021;9;8504;756;SP;3449904;3;3102
2021;6;8484;824;SP;3449904;1;4395
2021;12;8516;249;SP;3454102;0;2275
2021;8;2710;301;SP;3449904;4610;15635
2021;11;7616;160;SP;3454102;0;672
2021;5;8704;647;SP;3449904;115938;1143762
2021;1;6815;275;SP;3454102;0;1057
2021;6;7616;244;SP;3449904;14;2634
2021;2;9026;275;SP;3454102;1;11021
2021;6;8205;767;SP;3408504;4;0
2021;1;9030;53;SP;3424402;0;2191
2021;11;4016;493;SP;3449904;0;106
2021;3;8481;63;SP;3408504;72;2961
2021;12;4810;158;SP;3424402;73724;108484
2021;3;7508;249;SP;3449904;199;413624
2021;7;2905;249;SP;3454102;350;15449
2021;6;3922;249;SP;3449904;4;10274
2021;7;8541;455;SP;3449904;0;3
2021;6;1302;158;SP;3449904;1000;14000
2021;5;8418;580;SP;3449904;1;140
2021;10;3910;169;SP;3454102;60;4784
2021;6;8544;741;SP;3454102;0;116
2021;7;3214;607;SP;3449904;1;118
2021;7;8537;169;SP;3449904;29;3846
2021;4;7005;97;SP;3424402;363624;85158
2021;2;7413;249;SP;3449904;0;590
2021;6;4810;850;SP;3424402;50887;66560
2021;1;8537;249;SP;3449904;1;12262
2021;3;5909;249;SP;3449904;3;1529
2021;3;8517;493;SP;3449904;36946;2171623
2021;2;7616;607;SP;3449904;1;6207
2021;6;6815;249;SP;3449904;2;1415
2021;9;7318;245;SP;3449904;0;4357
2021;4;8535;97;SP;3449904;12;7
2021;4;3402;586;SP;3424402;49680;27760
2021;4;3402;97;SP;3424402;440;1105
2021;3;3918;63;SP;3424402;12199;15893
2021;9;3917;493;SP;3454102;15372;123183
2021;7;8506;845;SP;3449904;8949;51138
2021;6;8307;249;SP;3454102;1;333
2021;6;2916;741;SP;3454102;9;744
2021;7;8708;756;SP;3454102;38;4264
2021;11;2710;741;SP;3449904;27807;93331
2021;4;7320;275;SP;3424402;0;442
2021;6;9401;190;SP;3408504;113;12036
2021;3;4010;239;SP;3424402;596;12501
2021;6;3402;647;SP;3424402;192;557
2021;2;3919;275;SP;3454102;11;3006
2021;4;3906;580;SP;3424402;2000;4055
2021;10;5606;249;SP;3424402;1571;38941
2021;9;7419;23;SP;3449904;3;3345
2021;8;8708;756;SP;3454102;78;8528
2021;10;5601;239;SP;3449904;299;2632
2021;1;3305;249;SP;3449904;2497;49682
2021;1;8536;345;SP;3449904;72;61
2021;8;9619;63;SP;3449904;7271;385110
2021;11;5705;586;SP;3424402;544;2232
2021;10;8803;149;SP;3454102;0;288
2021;9;1516;63;SP;3424402;1140;5135
2021;11;8703;586;SP;3454102;37250;237964
2021;8;3209;97;SP;3408504;576;1224
2021;12;8536;23;SP;3454102;45;5985
2021;12;8529;249;SP;3449904;1;2278
2021;9;7612;158;SP;3424402;191071;944052
2021;7;5606;845;SP;3424402;868;11914
2021;3;7419;275;SP;3424402;0;792
2021;8;4011;87;SP;3449904;30;1854
2021;12;4015;603;SP;3449904;6;1532
2021;3;2203;249;SP;3424402;4408;404
2021;9;8516;580;SP;3449904;5;18
2021;1;8418;63;SP;3449904;9687;114459
2021;12;8516;589;SP;3449904;0;186
2021;7;1904;97;SP;3408504;4344;6078
2021;1;4011;249;SP;3449904;301;29879
2021;8;8302;275;SP;3454102;8;12371
2021;12;7223;275;SP;3454102;7;277
2021;5;7320;741;SP;3454102;0;25
2021;8;8418;845;SP;3449904;542;9652
2021;5;8803;386;SP;3449904;152;63651
2021;1;7312;160;SP;3454102;4;224
2021;3;8421;23;SP;3449904;41;994
2021;4;3306;586;SP;3449904;3931;9545
2021;7;3926;670;SP;3454102;0;58
2021;11;4810;850;SP;3424402;49410;74807
2021;9;8418;158;SP;3449904;3394;29778
2021;4;8512;249;SP;3424402;126;1635
2021;4;7215;249;SP;3424402;17;68
2021;8;2925;63;SP;3454102;400;6028
2021;9;7326;63;SP;3449904;7;59
2021;3;6307;249;SP;3454102;21;3871
2021;3;8414;244;SP;3449904;3;417
2021;2;9020;249;SP;3454102;0;72
2021;1;7320;63;SP;3408504;144;1027
2021;2;8410;249;SP;3454102;6504;159985
2021;7;4016;63;SP;3449904;0;52
2021;7;3304;169;SP;3449904;13281;314342
2021;4;7616;160;SP;3449904;0;434
2021;4;8204;249;SP;3454102;8;985
2021;8;8544;589;SP;3449904;3;82
2021;6;2915;573;SP;3454102;5;443
2021;8;3920;63;SP;3408504;13;72
2021;6;1806;63;SP;3408504;15241;50334
2021;5;8204;275;SP;3454102;7;788
2021;6;8704;137;SP;3449904;4068;40132
2021;5;7616;767;SP;3408504;14;2775
2021;4;9019;244;SP;3449904;1;2320
2021;2;6112;542;SP;3449904;0;86
2021;8;7310;586;SP;3454102;516;465
2021;3;6815;586;SP;3408504;100;10150
2021;4;8536;169;SP;3449904;106;36289
2021;8;5909;249;SP;3449904;0;140
2021;4;3903;589;SP;3449904;108000;180221
2021;5;3302;239;SP;3454102;200;6298
2021;6;3305;158;SP;3454102;107;3045
2021;6;8408;249;SP;3449904;126000;2243239
2021;11;8803;493;SP;3449904;4;2751
2021;11;4016;676;SP;3454102;0;641
2021;4;1903;767;SP;3449904;100;158
2021;11;4008;169;SP;3424402;1034;26491
2021;7;8517;741;SP;3449904;1;881
2021;12;8471;249;SP;3449904;31;5630
2021;8;7508;607;SP;3449904;0;16
2021;6;5704;63;SP;3408504;2387;14343
2021;9;3214;607;SP;3449904;2;225
2021;5;7007;249;SP;3408504;204611;559061
2021;1;8306;249;SP;3449904;1;475
2021;1;1904;586;SP;3408504;1973;3924
2021;3;9031;589;SP;3449904;20;3390
2021;6;7326;455;SP;3454102;218;1426
2021;6;9027;249;SP;3449904;11;75000
2021;2;7326;538;SP;3454102;1;586
2021;1;3208;169;SP;3454102;272;4008
2021;7;8607;249;SP;3408504;308800;859010
2021;5;4016;493;SP;3449904;0;548
2021;4;8703;365;SP;3424402;2;153
2021;6;8513;249;SP;3449904;4;691
2021;2;1515;63;SP;3424402;11200;36064
2021;11;8534;355;SP;3449904;4;2670
2021;6;5806;160;SP;3454102;0;2
2021;11;7602;361;SP;3449904;25200;25720
2021;2;9030;196;SP;3449904;1;150
2021;6;4901;249;SP;3449904;30;1132
2021;4;1905;767;SP;3449904;46;346
2021;4;7307;85;SP;3449904;0;20392
2021;11;3214;845;SP;3424402;2000;590
2021;4;8308;538;SP;3449904;0;48
2021;2;7228;493;SP;3454102;58978;109979
2021;4;3401;239;SP;3449904;456;2151
2021;12;8803;767;SP;3449904;150;107477
2021;6;8310;275;SP;3424402;0;537
2021;7;8531;158;SP;3454102;155;18862
2021;5;7314;169;SP;3449904;0;1055
2021;9;1703;63;SP;3454102;5;41
2021;1;7318;607;SP;3454102;0;73
2021;11;8704;158;SP;3449904;638551;6527428
2021;4;2710;607;SP;3449904;2393;6661
2021;2;8508;249;SP;3449904;0;616
2021;3;8504;611;SP;3449904;1;2777
2021;6;8504;239;SP;3449904;19;932
2021;3;3906;586;SP;3424402;15000;19870
2021;11;3304;589;SP;3449904;1245;14914
2021;7;3926;160;SP;3454102;0;88
2021;4;8703;200;SP;3454102;4232;36968
2021;1;1513;767;SP;3449904;8;248
2021;5;8703;573;SP;3454102;2400;18112
2021;7;8431;589;SP;3454102;12;2818
2021;5;8542;267;SP;3449904;0;86
2021;7;8536;764;SP;3449904;78;8070
2021;4;8108;607;SP;3449904;22;26026
2021;6;9018;493;SP;3449904;10;33
2021;4;8529;158;SP;3449904;9;309
2021;1;7326;361;SP;3449904;0;35
2021;12;7602;455;SP;3449904;26290;40750
2021;9;8531;386;SP;3449904;1;1700
2021;6;7317;63;SP;3454102;131;4800
2021;2;4810;493;SP;3424402;240393;237989
2021;7;8471;249;SP;3449904;10;2987
2021;12;7326;337;SP;3449904;528;2007
2021;9;7318;87;SP;3449904;0;1153
2021;11;3926;169;SP;3449904;0;1017
2021;7;8541;603;SP;3449904;0;24
2021;6;8481;493;SP;3424402;6;207
2021;10;1905;589;SP;3408504;5486;18479
2021;7;8204;275;SP;3449904;12;7668
2021;4;7609;87;SP;3449904;0;861
2021;11;2914;607;SP;3449904;13;307
2021;2;8501;239;SP;3449904;416;324
2021;6;8302;741;SP;3454102;0;229
2021;5;3906;365;SP;3424402;15480;46305
2021;5;8531;239;SP;3449904;2;790
2021;6;7413;741;SP;3454102;1;82
2021;3;8536;63;SP;3454102;0;234
2021;5;2106;97;SP;3454102;194;1386
2021;2;3919;845;SP;3449904;223;2155
2021;10;8418;63;SP;3449904;8217;89173
2021;1;3306;580;SP;3449904;206;13511
2021;3;3919;337;SP;3449904;0;48
2021;3;7326;628;SP;3454102;7;6360
2021;3;4010;493;SP;3424402;1218;51376
2021;8;8302;249;SP;3449904;10;55076
2021;4;8544;275;SP;3454102;23;26007
2021;2;9029;249;SP;3454102;13;1835
2021;12;8503;345;SP;3454102;19;158
2021;2;7413;538;SP;3449904;0;20
2021;3;7217;586;SP;3449904;23940;21754
2021;1;7508;607;SP;3449904;0;13
2021;6;3926;741;SP;3449904;0;193
2021;7;7616;87;SP;3449904;640;184522
2021;7;3919;767;SP;3449904;0;141
2021;7;8803;741;SP;3449904;4;6911
2021;8;8481;97;SP;3454102;189;5140
2021;5;9032;275;SP;3454102;0;13605
2021;3;8536;275;SP;3449904;0;11263
2021;4;8803;607;SP;3449904;91;79492
2021;6;7616;538;SP;3449904;0;55
2021;3;3903;647;SP;3449904;300000;478560
2021;1;3302;365;SP;3454102;17213;139710
2021;6;8544;158;SP;3449904;15684;195564
2021;6;7318;741;SP;3449904;0;229
2021;2;1806;249;SP;3454102;4585;26878
2021;2;8539;160;SP;3454102;0;40
2021;5;4009;249;SP;3449904;14;7419
2021;3;7315;249;SP;3454102;3;107
2021;8;3302;196;SP;3454102;375;13596
2021;2;8803;275;SP;3424402;2316;1474850
2021;12;8302;63;SP;3454102;17257;417822
2021;11;8536;249;SP;3454102;33;11889
2021;10;8803;756;SP;3454102;0;2011
2021;3;8214;158;SP;3454102;0;0
2021;4;8517;687;SP;3449904;1704;83776
2021;3;7326;741;SP;3454102;0;1789
2021;5;8708;493;SP;3408504;7915;20966
2021;8;8205;741;SP;3449904;2;1592
2021;6;7612;97;SP;3424402;31441;179872
2021;11;9021;169;SP;3449904;1;528
2021;6;8518;190;SP;3454102;5;7355
2021;5;8544;169;SP;3408504;98379;359485
2021;9;8703;169;SP;3449904;156093;1927965
2021;9;7307;628;SP;3449904;0;20392
2021;3;2842;493;SP;3449904;38500;78540
2021;8;3919;249;SP;3449904;41;14407
2021;11;8803;245;SP;3449904;2947;1112623
2021;6;8409;275;SP;3449904;1410;44803
2021;9;4016;249;SP;3449904;17;20788
2021;6;7326;607;SP;3454102;16152;291903
2021;6;7307;845;SP;3449904;2;100
2021;8;7223;628;SP;3449904;0;0
2021;3;9608;158;SP;3454102;0;0
2021;4;8479;249;SP;3454102;69709;683150
2021;1;2833;628;SP;3408504;15;3
2021;9;8536;275;SP;3449904;8;12363
2021;7;8543;158;SP;3449904;0;50427
2021;1;7005;589;SP;3424402;24325;10599
2021;9;7326;275;SP;3454102;28;10392
2021;12;3402;63;SP;3424402;112660;272468
2021;2;8544;249;SP;3454102;10;29748
2021;6;8607;158;SP;3454102;429;2190
2021;4;8409;239;SP;3449904;150;4867
2021;3;3506;63;SP;3424402;90210;112026
2021;10;8517;764;SP;3449904;87109;5008364
2021;10;7616;160;SP;3454102;1;899
2021;8;8481;628;SP;3454102;100;19053
2021;3;3916;586;SP;3424402;503;2926
2021;2;3104;493;SP;3454102;60000;58800
2021;9;6303;275;SP;3454102;2;379
2021;5;8418;196;SP;3449904;4227;58110
2021;2;7307;160;SP;3454102;0;147
2021;7;8504;169;SP;3449904;141;5152
2021;8;8421;586;SP;3449904;932;12304
2021;6;2920;63;SP;3424402;4932;18436
2021;2;8544;275;SP;3449904;5;2551
2021;3;8536;53;SP;3424402;0;295
2021;11;3824;239;SP;3454102;3;820
2021;6;8542;573;SP;3449904;1;2552
2021;3;3926;399;SP;3454102;0;2480
2021;8;8481;244;SP;3454102;880;100076
2021;8;8504;687;SP;3449904;4365;60620
2021;1;8481;40;SP;3454102;0;24564
2021;12;3906;169;SP;3424402;71150;91063
2021;11;7315;586;SP;3454102;2068;23958
2021;6;8483;580;SP;3449904;21;254
2021;6;8529;249;SP;3449904;0;642
2021;6;8703;169;SP;3454102;512898;3471999
2021;5;2917;586;SP;3424402;24000;25200
2021;12;3301;365;SP;3454102;133;5969
2021;4;7415;275;SP;3424402;0;33
2021;7;9032;160;SP;3424402;0;314
2021;7;8504;493;SP;3449904;19;1957
2021;4;8517;715;SP;3449904;5;12418
2021;3;9026;158;SP;3449904;1;2719
2021;6;2914;63;SP;3454102;100;2883
2021;12;3302;776;SP;3454102;2480;27450
2021;11;7320;249;SP;3449904;14;3390
2021;4;4703;160;SP;3424402;29730000;11535061
2021;6;8708;776;SP;3454102;2950;20819
2021;10;4016;63;SP;3408504;547;4446
2021;7;8547;158;SP;3449904;60;2235
2021;12;7318;63;SP;3408504;479;1942
2021;9;6112;97;SP;3449904;0;651
2021;10;8529;53;SP;3424402;79;221437
2021;11;8708;776;SP;3454102;16;168
2021;8;1806;505;SP;3454102;159;1310
2021;9;3921;586;SP;3408504;30135;73503
2021;1;8536;63;SP;3408504;4;600
2021;4;2901;365;SP;3454102;50;4323
2021;11;8466;493;SP;3449904;0;1460
2021;12;8483;249;SP;3454102;8;1815
2021;6;9401;249;SP;3449904;15;5201
2021;8;3005;63;SP;3449904;1715;40301
2021;6;8544;158;SP;3408504;31912;146746
2021;10;8541;249;SP;3454102;0;1
2021;10;2602;160;SP;3449904;271645;25845
2021;10;6112;275;SP;3449904;0;244
2021;6;4016;69;SP;3454102;0;67
2021;9;7211;158;SP;3424402;22921;43971
2021;7;8541;586;SP;3454102;0;738
2021;11;6903;275;SP;3449904;1;6120
2021;2;7326;589;SP;3454102;128;4647
2021;12;4008;275;SP;3454102;0;37
2021;6;8483;493;SP;3424402;66;1308
2021;11;7005;63;SP;3424402;2180167;647895
2021;11;8425;249;SP;3454102;380;21592
2021;1;8481;63;SP;3449904;479;11472
2021;11;9405;23;SP;3449904;0;5802
2021;7;3401;158;SP;3449904;1326;10888
2021;11;7320;249;SP;3454102;2;3554
2021;6;2203;767;SP;3449904;423;723
2021;1;3926;275;SP;3449904;2;2557
2021;3;8704;158;SP;3449904;585372;5948165
2021;4;8310;87;SP;3449904;0;370
2021;9;3306;169;SP;3449904;735;53473
2021;4;8409;275;SP;3449904;941;23663
2021;9;1513;63;SP;3454102;50;206
2021;1;3917;399;SP;3449904;0;2816
2021;2;3506;63;SP;3424402;204840;220420
2021;11;3214;845;SP;3408504;6277;5989
2021;8;7318;23;SP;3449904;23;72834
2021;1;9401;249;SP;3454102;13;7435
2021;3;801;767;SP;3449904;11;70
2021;6;7806;249;SP;3449904;3;217
2021;5;8108;87;SP;3449904;0;350
2021;8;3214;158;SP;3449904;22;4407
2021;10;3302;169;SP;3454102;750;45280
2021;2;7320;249;SP;3449904;1;4801
2021;10;4911;249;SP;3449904;1;92
2021;6;8529;824;SP;3449904;0;1106
2021;8;7117;160;SP;3454102;23;1701
2021;12;3903;687;SP;3449904;48000;87282
2021;3;8516;249;SP;3449904;0;4761
2021;4;4009;538;SP;3449904;0;62
2021;1;4008;607;SP;3449904;0;651
